driver_id,y_true,score,n_months
DRV00132,1,0.9963377572520217,6
DRV00100,1,0.9955983344641135,6
DRV00003,1,0.9955571220618673,6
DRV00060,1,0.9955112763330158,6
DRV00066,1,0.9954762249367664,6
DRV00051,1,0.995093863456419,6
DRV00002,1,0.9950316801939644,6
DRV00133,1,0.9949606216237604,6
DRV00119,1,0.9943580926941947,6
DRV00101,1,0.9937928727783185,6
DRV00004,1,0.9930251503467484,6
DRV00058,1,0.992914821084422,6
DRV00129,1,0.992494165388067,6
DRV00043,1,0.9924793686800036,6
DRV00038,1,0.9921914208373039,6
DRV00074,1,0.9919236173233013,6
DRV00070,1,0.9909583160681786,6
DRV00139,1,0.9904567189827057,6
DRV00094,1,0.9904174982341578,6
DRV00088,1,0.98974463414428,6
DRV00036,1,0.9897043279985152,6
DRV00089,1,0.9891738265128531,6
DRV00090,1,0.9890853284294656,6
DRV00118,1,0.9870877754660027,6
DRV00105,1,0.981821106188631,6
DRV00018,1,0.9773800330286373,6
DRV00138,1,0.9771228418624903,6
DRV00122,1,0.973142144321422,6
DRV00143,0,0.8366391614328824,6
DRV00011,0,0.6759668199215827,6
DRV00010,0,0.5921692326513167,6
DRV00121,0,0.5872336546753968,6
DRV00062,0,0.5754608904471392,6
DRV00054,0,0.5412831356947202,6
DRV00113,0,0.536944856437079,6
DRV00075,0,0.5341027136519768,6
DRV00063,0,0.5177367082231036,6
DRV00053,0,0.5093643226573124,6
DRV00001,0,0.5040214141985037,6
DRV00084,0,0.4927868778412324,6
DRV00013,0,0.48243998718839515,6
DRV00102,1,0.4632915276606689,6
DRV00015,0,0.45336030799745447,6
DRV00056,0,0.45124279038173615,6
DRV00065,0,0.4458892323904945,6
DRV00045,0,0.4451440942309423,6
DRV00019,0,0.4403374762237837,6
DRV00057,0,0.4236811136696259,6
DRV00050,0,0.40936330651767544,6
DRV00103,0,0.4027577861293905,6
DRV00005,0,0.4025506776080363,6
DRV00078,0,0.4020716243239362,6
DRV00110,0,0.3964055625332663,6
DRV00114,0,0.3925175138026111,6
DRV00098,1,0.3864479627761638,6
DRV00108,0,0.3861088444798108,6
DRV00099,0,0.3822509570540663,6
DRV00006,0,0.3680160266321481,6
DRV00145,0,0.3679893913558313,6
DRV00125,0,0.3654216999540855,6
DRV00016,0,0.3652958783244204,6
DRV00127,1,0.3651198352187973,6
DRV00097,0,0.3616644023728119,6
DRV00077,0,0.3558157578971045,6
DRV00049,0,0.35257677530232623,6
DRV00071,0,0.3516479951387899,6
DRV00064,0,0.35164415041971037,6
DRV00111,0,0.348670286415518,6
DRV00061,0,0.34755115167099176,6
DRV00130,0,0.337531382550766,6
DRV00112,0,0.3305301296191238,6
DRV00080,0,0.31906766076210963,6
DRV00095,1,0.31878467769562807,6
DRV00124,0,0.3178513873460075,6
DRV00104,0,0.31191268559894636,6
DRV00024,0,0.31173155592144497,6
DRV00141,1,0.30985641519435253,6
DRV00069,0,0.30571278577217736,6
DRV00012,0,0.3009570593134902,6
DRV00041,0,0.2906484408556386,6
DRV00035,0,0.28991566173307465,6
DRV00134,0,0.2899127366034829,6
DRV00032,0,0.28970889622336904,6
DRV00148,0,0.2854371342119768,6
DRV00107,0,0.28509816529404003,6
DRV00091,0,0.28375009666032297,6
DRV00117,0,0.28231385915580326,6
DRV00109,0,0.28089351046560385,6
DRV00044,0,0.2698061358348655,6
DRV00025,0,0.26571314029111026,6
DRV00092,0,0.26130487483932235,6
DRV00047,0,0.2601627650778593,6
DRV00037,0,0.25850679430672624,6
DRV00034,0,0.2561636267882295,6
DRV00026,0,0.24337356120273906,6
DRV00028,1,0.2403899899384803,6
DRV00059,0,0.23855150562389962,6
DRV00039,0,0.23773896893136354,6
DRV00083,0,0.23640130078762545,6
DRV00009,0,0.23259786368820629,6
DRV00029,0,0.2233542941493725,6
DRV00081,0,0.22323083572966973,6
DRV00120,0,0.21352919415502752,6
DRV00022,0,0.2087482484511073,6
DRV00079,0,0.20745479417343246,6
DRV00017,0,0.2009548663103888,6
DRV00082,0,0.20023730961053984,6
DRV00033,0,0.1988738742935178,6
DRV00150,0,0.18641493797711498,6
DRV00055,0,0.1634328471585369,6
DRV00147,1,0.16175468851596675,6
DRV00014,0,0.15967015304196303,6
DRV00128,0,0.156498950128903,6
DRV00144,0,0.15644376088944775,6
DRV00149,0,0.15562658023886203,6
DRV00030,0,0.1552794038927507,6
DRV00126,0,0.15200802282881531,6
DRV00142,0,0.12649893623313663,6
DRV00023,0,0.11947704591359094,6
DRV00085,0,0.11461202354327153,6
DRV00123,0,0.11352740445476409,6
DRV00087,0,0.1003472946297473,6
DRV00020,0,0.08827833233514595,6
DRV00146,0,0.07167963596065481,6
